id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
3202,HHAS,medium_airport,Asmara International Airport,15.29189968,38.91070175,7661,AF,ER,ER-SK,Asmara,yes,HHAS,ASM,,,https://en.wikipedia.org/wiki/Asmara_International_Airport,
3203,HHMS,medium_airport,Massawa International Airport,15.67000008,39.37009811,194,AF,ER,ER-SK,Massawa,yes,HHMS,MSW,,,https://en.wikipedia.org/wiki/Massawa_International_Airport,
3204,HHSB,medium_airport,Assab International Airport,13.07180023,42.64500046,46,AF,ER,ER-DK,Asab,yes,HHSB,ASA,,,https://en.wikipedia.org/wiki/Asseb_International_Airport,
300863,HIA,medium_airport,Lianshui Airport,33.79083333,119.125,28,AS,CN,CN-32,Huai'an,no,ZSSH,HIA,,,https://en.wikipedia.org/wiki/Huai'an_Lianshui_Airport,
28481,HKAM,medium_airport,Amboseli Airport,-2.645050049,37.25310135,3755,AF,KE,KE-700,Amboseli National Park,yes,HKAM,ASV,,,https://en.wikipedia.org/wiki/Amboseli_Airport,Maasai Amboseli Game Reserve
3205,HKEL,medium_airport,Eldoret International Airport,0.404457986,35.23889923,6941,AF,KE,KE-700,Eldoret,yes,HKEL,EDL,,http://www.kenyaairports.co.ke/kaa/airports/eldoret/,https://en.wikipedia.org/wiki/Eldoret_International_Airport,HKED
3206,HKJK,large_airport,Jomo Kenyatta International Airport,-1.319239974,36.92779922,5330,AF,KE,KE-110,Nairobi,yes,HKJK,NBO,,http://www.kenyaairports.com/jkia/IndexJkia.php,https://en.wikipedia.org/wiki/Jomo_Kenyatta_International_Airport,"Jkia Airport, Embakasi Airport, Nairobi International Airport"
3208,HKKI,medium_airport,Kisumu Airport,-0.086139001,34.72890091,3734,AF,KE,KE-600,Kisumu,yes,HKKI,KIS,,http://www.kenyaairports.co.ke/kaa/airports/kisumu/,https://en.wikipedia.org/wiki/Kisumu_Airport,
3209,HKKT,medium_airport,Kitale Airport,0.971988976,34.95859909,6070,AF,KE,KE-700,Kitale,no,HKKT,KTL,,,,
3210,HKLK,medium_airport,Lokichoggio Airport,4.204120159,34.34820175,2074,AF,KE,KE-700,Lokichoggio,yes,HKLK,LKG,,http://www.kenyaairports.co.ke/kaa/airports/loki/,https://en.wikipedia.org/wiki/Lokichogio_Airport,
3211,HKLO,medium_airport,Lodwar Airport,3.121969938,35.6086998,1715,AF,KE,KE-700,Lodwar,no,HKLO,LOK,,,,
3212,HKLU,medium_airport,Manda Airstrip,-2.252419949,40.9131012,20,AF,KE,KE-300,Lamu,yes,HKLU,LAU,,http://www.kenyaairports.co.ke/kaa/airports/airstrips/manda_intro.html,https://en.wikipedia.org/wiki/Manda_Airport,
31988,HKML,medium_airport,Malindi Airport,-3.229310036,40.10169983,80,AF,KE,KE-300,Malindi,yes,HKML,MYD,,http://www.kenyaairports.co.ke/kaa/airports/malindi/,https://en.wikipedia.org/wiki/Malindi_Airport,
3213,HKMO,large_airport,Moi International Airport,-4.03483,39.5942,200,AF,KE,KE-300,Mombasa,yes,HKMO,MBA,,http://www.kenyaairports.co.ke/kaa/airports/moi/,https://en.wikipedia.org/wiki/Moi_International_Airport,"Mombasa, Port Reitz"
31594,HKMS,medium_airport,Mara Serena Lodge Airstrip,-1.406111,35.008057,5200,AF,KE,KE-700,Masai Mara,yes,HKMS,MRE,,,https://en.wikipedia.org/wiki/Mara_Serena_Airport,6100
3215,HKNW,medium_airport,Nairobi Wilson Airport,-1.321720004,36.81480026,5536,AF,KE,KE-110,Nairobi,yes,HKNW,WIL,,http://www.kenyaairports.co.ke/kaa/airports/wilson/,https://en.wikipedia.org/wiki/Wilson_Airport,WLN
32066,HKNY,medium_airport,Nanyuki Airport,-0.062399,37.041008,6250,AF,KE,KE-200,Nanyuki,yes,HKNL,NYK,,,https://en.wikipedia.org/wiki/Nanyuki_Airport,
3217,HKWJ,medium_airport,Wajir Airport,1.73324,40.091599,770,AF,KE,KE-500,Wajir,yes,HKWJ,WJR,,,https://en.wikipedia.org/wiki/Wajir_Airport,
3219,HLGD,medium_airport,Gardabya Airport,31.06349945,16.59499931,267,AF,LY,LY-SR,Sirt,yes,HLGD,SRX,,,https://en.wikipedia.org/wiki/Gardabya_Airport,Sirte
3221,HLGT,medium_airport,Ghat Airport,25.14559937,10.14260006,2296,AF,LY,LY-GT,Ghat,yes,HLGT,GHT,,,https://en.wikipedia.org/wiki/Ghat_Airport,
3222,HLKF,medium_airport,Kufra Airport,24.17869949,23.31399918,1367,AF,LY,LY-KF,Kufra,yes,HLKF,AKF,,,https://en.wikipedia.org/wiki/Kufra_Airport,
3223,HLLB,medium_airport,Benina International Airport,32.09680176,20.26950073,433,AF,LY,LY-BA,Benghazi,yes,HLLB,BEN,,,https://en.wikipedia.org/wiki/Benina_International_Airport,
3224,HLLM,medium_airport,Mitiga Airport,32.89410019,13.27600002,36,AF,LY,LY-TB,Tripoli,yes,HLLM,MJI,,,https://en.wikipedia.org/wiki/Mitiga_Airport,
3225,HLLQ,medium_airport,Al Abraq International Airport,32.7887,21.9643,2157,AF,LY,LY-JA,Al Bayda',yes,HLLQ,LAQ,,,https://en.wikipedia.org/wiki/Al_Abraq_International_Airport,Beida
3226,HLLS,medium_airport,Sabha Airport,26.98699951,14.47249985,1427,AF,LY,LY-SB,Sabha,yes,HLLS,SEB,,,https://en.wikipedia.org/wiki/Sabha_Airport,Sebha
3227,HLLT,large_airport,Tripoli International Airport,32.663502,13.159,263,AF,LY,LY-TB,Tripoli,yes,HLLT,TIP,,,https://en.wikipedia.org/wiki/Tripoli_International_Airport,"Tripoli-Castel Benito Airport, RAF Castel Benito, RAF Idris"
3228,HLMB,medium_airport,Marsa Brega Airport,30.37809944,19.57640076,50,AF,LY,LY-WA,,no,HLMB,LMQ,,,,
3232,HLTD,medium_airport,Ghadames East Airport,30.15169907,9.715310097,1122,AF,LY,LY-NL,Ghadames,yes,HLTD,LTD,,,https://en.wikipedia.org/wiki/Ghadames_Airport,
3236,HRYG,medium_airport,Gisenyi Airport,-1.67719996,29.25889969,5082,AF,RW,RW-04,Gisenyi,no,HRYG,GYI,,,https://en.wikipedia.org/wiki/Grayson_County_Airport,
3237,HRYR,large_airport,Kigali International Airport,-1.96863,30.1395,4859,AF,RW,RW-01,Kigali,yes,HRYR,KGL,,,https://en.wikipedia.org/wiki/Kigali_International_Airport,"Gregoire Kayibanda International Airport, Kanombe International Airport"
3238,HRZA,medium_airport,Kamembe Airport,-2.462239981,28.90789986,5192,AF,RW,RW-04,Kamembe,yes,HRZA,KME,,,https://en.wikipedia.org/wiki/Kamembe_Airport,
3239,HSDN,medium_airport,Dongola Airport,19.15390015,30.43009949,772,AF,SD,SD-01,Dongola,yes,HSDN,DOG,,,https://en.wikipedia.org/wiki/Dongola_Airport,
300862,HSFA,medium_airport,"Paloich Airport, Heliport",10.529167,32.500556,1290,AF,SS,SS-23,Higleig,no,HSFA,HGI,,,https://en.wikipedia.org/wiki/Paloich_Airport,"Palouge, DPOC"
3241,HSFS,medium_airport,El Fasher Airport,13.61489964,25.32460022,2393,AF,SD,SD-02,El Fasher,yes,HSFS,ELF,,,https://en.wikipedia.org/wiki/El_Fasher_Airport,El Fashir Airport
3242,HSKA,medium_airport,Kassala Airport,15.38749981,36.3288002,1671,AF,SD,SD-05,Kassala,yes,HSKA,KSL,,,https://en.wikipedia.org/wiki/Kassala_Airport,
300673,HSMN,medium_airport,Merowe New Airport,18.44333333,31.84333333,897,AF,SD,SD-01,Merowe,no,HSMN,MWE,,,,Merowe International
3244,HSNN,medium_airport,Nyala Airport,12.0535,24.9562,2106,AF,SD,SD-11,Nyala,yes,HSNN,UYL,,,https://en.wikipedia.org/wiki/Nyala_Airport,
3245,HSOB,medium_airport,El Obeid Airport,13.15320015,30.23270035,1927,AF,SD,SD-09,Al-Ubayyid,yes,HSOB,EBD,,,https://en.wikipedia.org/wiki/El_Obeid_Airport,
3246,HSPN,medium_airport,Port Sudan New International Airport,19.43359947,37.23410034,135,AF,SD,SD-26,Port Sudan,yes,HSPN,PZU,,,https://en.wikipedia.org/wiki/Port_Sudan_New_International_Airport,
3247,HSSJ,large_airport,Juba International Airport,4.872010231,31.60110092,1513,AF,SS,SS-17,Juba,yes,HSSJ,JUB,,,https://en.wikipedia.org/wiki/Juba_Airport,JIA
3248,HSSM,medium_airport,Malakal Airport,9.558970451,31.6522007,1291,AF,SS,SS-23,Malakal,yes,HSSM,MAK,,,https://en.wikipedia.org/wiki/Malakal_Airport,
3249,HSSS,large_airport,Khartoum International Airport,15.5895,32.5532,1265,AF,SD,SD-03,Khartoum,yes,HSSK,KRT,,,https://en.wikipedia.org/wiki/Khartoum_International_Airport,HSSS
30553,HSWW,medium_airport,Wau Airport,7.725830078,27.97500038,1529,AF,SS,SS-14,Wau,yes,HSWW,WUU,,,https://en.wikipedia.org/wiki/Wau_Airport,
3250,HTAR,medium_airport,Arusha Airport,-3.367789984,36.63330078,4550,AF,TZ,TZ-01,Arusha,yes,HTAR,ARK,,,https://en.wikipedia.org/wiki/Arusha_Airport,
3251,HTDA,large_airport,Julius Nyerere International Airport,-6.87811,39.202599,182,AF,TZ,TZ-02,Dar es Salaam,yes,HTDA,DAR,,http://www.tanzaniairports.com/,https://en.wikipedia.org/wiki/Julius_Nyerere_International_Airport,"HTJN, Mwalimu Julius K. Nyerere, Dar es Salaam International Airport"
3252,HTDO,medium_airport,Dodoma Airport,-6.17044,35.752602,3673,AF,TZ,TZ-03,Dodoma,yes,HTDO,DOD,,,,
318875,HTGW,medium_airport,Songwe Airport,-8.919942,33.273981,4412,AF,TZ,TZ-14,Mbeya,yes,HTGW,MBI,,,https://en.wikipedia.org/wiki/Songwe_Airport,
3253,HTIR,medium_airport,Iringa Airport,-7.668630123,35.7521019,4678,AF,TZ,TZ-04,Nduli,no,HTIR,IRI,,,,
3254,HTKJ,medium_airport,Kilimanjaro International Airport,-3.42941,37.074501,2932,AF,TZ,TZ-01,Arusha,yes,HTKJ,JRO,,http://www.kilimanjaroairport.co.tz/,https://en.wikipedia.org/wiki/Kilimanjaro_International_Airport,
3255,HTLM,medium_airport,Lake Manyara Airport,-3.37631011,35.81829834,4150,AF,TZ,TZ-26,Lake Manyara National Park,no,HTLM,LKY,,,,
3256,HTMT,medium_airport,Mtwara Airport,-10.336204,40.181997,371,AF,TZ,TZ-17,Mtwara,yes,HTMT,MYW,,,https://en.wikipedia.org/wiki/Mtwara_Airport,
3257,HTMW,medium_airport,Mwanza Airport,-2.444489956,32.93270111,3763,AF,TZ,TZ-18,Mwanza,yes,HTMW,MWZ,,,https://en.wikipedia.org/wiki/Mwanza_Airport,
3258,HTPE,medium_airport,Pemba Airport,-5.25726,39.811401,80,AF,TZ,TZ-25,Chake Chake,no,HTPE,PMA,,,,"Chake Chake, Karume, Thabit Kombo Jecha, Wawi"
3259,HTTG,medium_airport,Tanga Airport,-5.09236,39.071201,129,AF,TZ,TZ-25,Tanga,yes,HTTG,TGT,,,https://en.wikipedia.org/wiki/Tanga_Airport,
3260,HTZA,large_airport,Abeid Amani Karume International Airport,-6.22202,39.224899,54,AF,TZ,TZ-07,Zanzibar,yes,HTZA,ZNZ,,,https://en.wikipedia.org/wiki/Zanzibar_International_Airport,"HTAK, Zanzibar Airport, Kiembi Samaki"
32234,HUAR,medium_airport,Arua Airport,3.049152,30.911714,3951,AF,UG,UG-N,Arua,yes,HUAR,RUA,,,https://en.wikipedia.org/wiki/Arua_Airport,
3263,HUEN,large_airport,Entebbe International Airport,0.042386,32.443501,3782,AF,UG,UG-C,Kampala,yes,HUEN,EBB,,https://entebbe-airport.com/,https://en.wikipedia.org/wiki/Entebbe_International_Airport,
3264,HUGU,medium_airport,Gulu Airport,2.805560112,32.27180099,3510,AF,UG,UG-N,Gulu,yes,HUGU,ULU,,,https://en.wikipedia.org/wiki/Gulu_Airport,
3265,HUSO,medium_airport,Soroti Airport,1.727689981,33.62279892,3697,AF,UG,UG-E,Soroti,yes,HUSO,SRT,,,https://en.wikipedia.org/wiki/Soroti_Airport,
27302,IBL,medium_airport,Indigo Bay Lodge Airport,-21.708,35.452801,20,AF,MZ,MZ-I,Bazaruto Island,no,,IBL,,,https://en.wikipedia.org/wiki/Indigo_Bay_Lodge_Airport,
309298,ID-0017,large_airport,Aji Pangeran Tumenggung Pranoto International Airport,-0.374448,117.249392,73,AS,ID,ID-KI,Samarinda,yes,WALS,AAP,,http://www.proyek.dishubprovkaltim.info/?pro=1,https://en.wikipedia.org/wiki/Samarinda_International_Airport,"Sungai Siring Airport, فرودگاه سیرینگ"
29639,ID-ZGP,medium_airport,Bilogai-Sugapa Airport,-3.73956,137.031998,7348,AS,ID,ID-PA,Sugapa-Papua Island,yes,WABV,UGU,ZGP,,,"Zugapa, Bilorai, ZGP"
327608,ISG,medium_airport,New Ishigaki Airport,24.396389,124.245,102,AS,JP,JP-47,Ishigaki,yes,ROIG,ISG,,https://www.ishigaki-airport.co.jp/en/,https://en.wikipedia.org/wiki/New_Ishigaki_Airport,
301009,JGD,medium_airport,Jiagedaqi Airport,50.371389,124.1175,1205,AS,CN,CN-23,Jiagedaqi,no,ZYJD,JGD,,,https://en.wikipedia.org/wiki/Jiagedaqi_Airport,Jagdaqi
300865,JIQ,medium_airport,Qianjiang Wulingshan Airport,29.51333333,108.8311111,2075,AS,CN,CN-50,Qianjiang,yes,ZUQJ,JIQ,,,https://en.wikipedia.org/wiki/Qianjiang_Wulingshan_Airport,Zhoubai
342408,JJAA,large_airport,Lilbuanaka International Airport/Heliport/Airforcebase/TestingSite/Flightschool,26.430219,2.943306,9,AF,DZ,DZ-06,NULL,no,JJAA,UUK,JA11,,,
323221,JJD,medium_airport,Jericoacoara - Comandante Ariston Pessoa Regional Airport,-2.906425,-40.357338,89,SA,BR,BR-CE,Jijoca de Jericoacoara,yes,SBJE,JJD,CE0003,,https://en.wikipedia.org/wiki/Jericoacoara_airport,"SSVV, Jericoacoara"
339959,JNZ,medium_airport,Jinzhou Bay Airport,40.936032,121.277114,,AS,CN,CN-21,"Linghai, Jinzhou",no,ZYJZ,JNZ,,,https://en.wikipedia.org/wiki/Jinzhou_Bay_Airport,
18945,K61B,large_airport,Boulder City-Lake Mead International Airport,35.947498,-114.861,2201,NA,US,US-NV,Boulder City,no,KBVU,BLD,BVU,,https://en.wikipedia.org/wiki/Boulder_City_Municipal_Airport,61B
18966,K67L,large_airport,Mesquite International Airport,36.834999,-114.055,1978,NA,US,US-NV,Mesquite,no,KMFH,MFH,67L,http://www.cityofmesquite.com/457/Airport-Mesquite-Metro-Airport,https://en.wikipedia.org/wiki/Mesquite_Airport,
3356,KABE,medium_airport,Lehigh Valley International Airport,40.651773,-75.442797,393,NA,US,US-PA,Allentown,yes,KABE,ABE,ABE,,https://en.wikipedia.org/wiki/Lehigh_Valley_International_Airport,
3357,KABI,medium_airport,Abilene Regional Airport,32.41130066,-99.68190002,1791,NA,US,US-TX,Abilene,yes,KABI,ABI,ABI,,https://en.wikipedia.org/wiki/Abilene_Regional_Airport,
16091,KABQ,large_airport,Albuquerque International Sunport,35.040199,-106.609001,5355,NA,US,US-NM,Albuquerque,yes,KABQ,ABQ,ABQ,http://www.abqsunport.com/,https://en.wikipedia.org/wiki/Albuquerque_International_Sunport,
3358,KABR,medium_airport,Aberdeen Regional Airport,45.44910049,-98.42179871,1302,NA,US,US-SD,Aberdeen,yes,KABR,ABR,ABR,,https://en.wikipedia.org/wiki/Aberdeen_Regional_Airport,
3359,KABY,medium_airport,Southwest Georgia Regional Airport,31.532946,-84.196215,197,NA,US,US-GA,Albany,yes,KABY,ABY,ABY,,https://en.wikipedia.org/wiki/Southwest_Georgia_Regional_Airport,
3360,KACK,medium_airport,Nantucket Memorial Airport,41.25310135,-70.06020355,47,NA,US,US-MA,Nantucket,yes,KACK,ACK,ACK,,https://en.wikipedia.org/wiki/Nantucket_Memorial_Airport,
3361,KACT,medium_airport,Waco Regional Airport,31.61129951,-97.23049927,516,NA,US,US-TX,Waco,yes,KACT,ACT,ACT,,https://en.wikipedia.org/wiki/Waco_Regional_Airport,
3362,KACV,large_airport,California Redwood Coast-Humboldt County International Airport,40.978101,-124.109,221,NA,US,US-CA,Arcata/Eureka,yes,KACV,ACV,ACV,,https://en.wikipedia.org/wiki/Arcata-Eureka_Airport,Arcata Airport
3363,KACY,medium_airport,Atlantic City International Airport,39.45759964,-74.57720184,75,NA,US,US-NJ,Atlantic City,yes,KACY,ACY,ACY,,https://en.wikipedia.org/wiki/Atlantic_City_International_Airport,
3364,KADW,large_airport,Joint Base Andrews,38.810799,-76.866997,280,NA,US,US-MD,Camp Springs,no,KADW,ADW,ADW,http://www.jba.af.mil/,https://en.wikipedia.org/wiki/Joint_Base_Andrews,Andrews Air Force Base
3365,KAEX,medium_airport,Alexandria International Airport,31.3274,-92.549797,89,NA,US,US-LA,Alexandria,yes,KAEX,AEX,AEX,,https://en.wikipedia.org/wiki/Alexandria_International_Airport_(Louisiana),"England Air Park, England Air Force Base"
3366,KAFW,large_airport,Fort Worth Alliance Airport,32.98759842,-97.31880188,722,NA,US,US-TX,Fort Worth,no,KAFW,AFW,AFW,http://www.allianceairport.com/,https://en.wikipedia.org/wiki/Fort_Worth_Alliance_Airport,
3367,KAGC,medium_airport,Allegheny County Airport,40.35440063,-79.93019867,1252,NA,US,US-PA,Pittsburgh,no,KAGC,AGC,AGC,,https://en.wikipedia.org/wiki/Allegheny_County_Airport,
3368,KAGS,large_airport,Augusta Regional At Bush Field,33.36989975,-81.96450043,144,NA,US,US-GA,Augusta,yes,KAGS,AGS,AGS,,https://en.wikipedia.org/wiki/Augusta_Regional_Airport,
3369,KAHN,medium_airport,Athens Ben Epps Airport,33.94860077,-83.32630157,808,NA,US,US-GA,Athens,yes,KAHN,AHN,AHN,,https://en.wikipedia.org/wiki/Athens-Ben_Epps_Airport,
3370,KAKR,medium_airport,Akron Executive Airport,41.037498,-81.466904,1067,NA,US,US-OH,Akron,no,KAKR,AKC,AKR,,https://en.wikipedia.org/wiki/Akron_Executive_Airport,"akron executive, akron fulton international"
3371,KALB,medium_airport,Albany International Airport,42.74829865,-73.80169678,285,NA,US,US-NY,Albany,yes,KALB,ALB,ALB,http://www.albanyairport.com/,https://en.wikipedia.org/wiki/Albany_International_Airport,
3372,KALI,medium_airport,Alice International Airport,27.74090004,-98.02690125,178,NA,US,US-TX,Alice,no,KALI,ALI,ALI,,https://en.wikipedia.org/wiki/Alice_International_Airport,
3373,KALM,medium_airport,Alamogordo White Sands Regional Airport,32.83990097,-105.9909973,4200,NA,US,US-NM,Alamogordo,no,KALM,ALM,ALM,,https://en.wikipedia.org/wiki/Alamogordo-White_Sands_Regional_Airport,
3374,KALN,medium_airport,St Louis Regional Airport,38.89030075,-90.04599762,544,NA,US,US-IL,Alton/St Louis,no,KALN,ALN,ALN,,https://en.wikipedia.org/wiki/St._Louis_Regional_Airport,Civic Memorial Airport
3375,KALO,medium_airport,Waterloo Regional Airport,42.55709839,-92.40029907,873,NA,US,US-IA,Waterloo,yes,KALO,ALO,ALO,,https://en.wikipedia.org/wiki/Waterloo_Regional_Airport,
19275,KALS,medium_airport,San Luis Valley Regional Airport/Bergman Field,37.434898,-105.866997,7539,NA,US,US-CO,Alamosa,yes,KALS,ALS,ALS,https://www.sanluisvalleyairport.org/,https://en.wikipedia.org/wiki/San_Luis_Valley_Regional_Airport,
3376,KALW,medium_airport,Walla Walla Regional Airport,46.09489822,-118.288002,1194,NA,US,US-WA,Walla Walla,yes,KALW,ALW,ALW,,https://en.wikipedia.org/wiki/Walla_Walla_Regional_Airport,
3377,KAMA,large_airport,Rick Husband Amarillo International Airport,35.219398,-101.706001,3607,NA,US,US-TX,Amarillo,yes,KAMA,AMA,AMA,http://airport.amarillo.gov/,https://en.wikipedia.org/wiki/Rick_Husband_Amarillo_International_Airport,
3378,KANB,medium_airport,Anniston Regional Airport,33.5882,-85.8581,612,NA,US,US-AL,Anniston,no,KANB,ANB,ANB,,https://en.wikipedia.org/wiki/Anniston_Metropolitan_Airport,Anniston Metropolitan
3379,KAND,medium_airport,Anderson Regional Airport,34.49459839,-82.70939636,782,NA,US,US-SC,Anderson,no,KAND,AND,AND,,https://en.wikipedia.org/wiki/Anderson_Regional_Airport,
3380,KAOO,medium_airport,Altoona Blair County Airport,40.29639816,-78.31999969,1503,NA,US,US-PA,Altoona,yes,KAOO,AOO,AOO,,https://en.wikipedia.org/wiki/Altoona-Blair_County_Airport,
19291,KAPA,medium_airport,Centennial Airport,39.57009888,-104.848999,5885,NA,US,US-CO,Denver,no,KAPA,APA,APA,,https://en.wikipedia.org/wiki/Centennial_Airport,Arapahoe County Airport
19293,KAPF,medium_airport,Naples Municipal Airport,26.15259933,-81.77529907,8,NA,US,US-FL,Naples,no,KAPF,APF,APF,,https://en.wikipedia.org/wiki/Naples_Municipal_Airport,
3381,KAPG,medium_airport,Phillips Army Air Field,39.466202,-76.1688,57,NA,US,US-MD,Aberdeen Proving Grounds(Aberdeen),no,KAPG,APG,APG,,https://en.wikipedia.org/wiki/Phillips_Army_Airfield,
3382,KAPN,medium_airport,Alpena County Regional Airport,45.0780983,-83.56030273,690,NA,US,US-MI,Alpena,yes,KAPN,APN,APN,,https://en.wikipedia.org/wiki/Alpena_County_Regional_Airport,
19301,KARA,medium_airport,Acadiana Regional Airport,30.0378,-91.883904,24,NA,US,US-LA,New Iberia,no,KARA,ARA,ARA,http://www.flyiberiaparish.com/,https://en.wikipedia.org/wiki/Acadiana_Regional_Airport,
3383,KART,medium_airport,Watertown International Airport,43.9919014,-76.021698,325,NA,US,US-NY,Watertown,yes,KART,ART,ART,,https://en.wikipedia.org/wiki/Watertown_International_Airport,
19308,KASE,medium_airport,Aspen-Pitkin Co/Sardy Field,39.22320175,-106.8690033,7820,NA,US,US-CO,Aspen,yes,KASE,ASE,ASE,http://aspenairport.com/,https://en.wikipedia.org/wiki/Aspen%E2%80%93Pitkin_County_Airport,
19314,KAST,medium_airport,Astoria Regional Airport,46.15800095,-123.8789978,15,NA,US,US-OR,Astoria,no,KAST,AST,AST,,https://en.wikipedia.org/wiki/Astoria_Regional_Airport,
3384,KATL,large_airport,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026,NA,US,US-GA,Atlanta,yes,KATL,ATL,ATL,http://www.atlanta-airport.com/,https://en.wikipedia.org/wiki/Hartsfield–Jackson_Atlanta_International_Airport,
3385,KATY,medium_airport,Watertown Regional Airport,44.91400146,-97.15470123,1749,NA,US,US-SD,Watertown,yes,KATY,ATY,ATY,,https://en.wikipedia.org/wiki/Watertown_Regional_Airport,
19321,KAUG,medium_airport,Augusta State Airport,44.3205986,-69.79730225,352,NA,US,US-ME,Augusta,yes,KAUG,AUG,AUG,,https://en.wikipedia.org/wiki/Augusta_State_Airport,
3386,KAUS,large_airport,Austin Bergstrom International Airport,30.197535,-97.662015,542,NA,US,US-TX,Austin,yes,KAUS,AUS,AUS,http://www.ci.austin.tx.us/austinairport/,https://en.wikipedia.org/wiki/Austin-Bergstrom_International_Airport,
19326,KAUW,medium_airport,Wausau Downtown Airport,44.92620087,-89.62660217,1201,NA,US,US-WI,Wausau,no,KAUW,AUW,AUW,http://www.ci.wausau.wi.us/Departments/Airport/GeneralInformation.aspx,https://en.wikipedia.org/wiki/Wausau_Downtown_Airport,
3387,KAVL,medium_airport,Asheville Regional Airport,35.436199,-82.541801,2165,NA,US,US-NC,Asheville,yes,KAVL,AVL,AVL,,https://en.wikipedia.org/wiki/Asheville_Regional_Airport,
3388,KAVP,medium_airport,Wilkes Barre Scranton International Airport,41.33850098,-75.7233963,962,NA,US,US-PA,Wilkes-Barre/Scranton,yes,KAVP,AVP,AVP,http://www.flyavp.com/,https://en.wikipedia.org/wiki/Wilkes-Barre/Scranton_International_Airport,
3389,KAXN,medium_airport,Chandler Field,45.86629868,-95.3946991,1425,NA,US,US-MN,Alexandria,no,KAXN,AXN,AXN,,https://en.wikipedia.org/wiki/Alexandria_Municipal_Airport,
3390,KAZO,medium_airport,Kalamazoo Battle Creek International Airport,42.23490143,-85.55210114,874,NA,US,US-MI,Kalamazoo,yes,KAZO,AZO,AZO,,https://en.wikipedia.org/wiki/Kalamazoo-Battle_Creek_International_Airport,
3391,KBAB,large_airport,Beale Air Force Base,39.13610077,-121.4369965,113,NA,US,US-CA,Marysville,no,KBAB,BAB,BAB,,https://en.wikipedia.org/wiki/Beale_Air_Force_Base,
3392,KBAD,large_airport,Barksdale Air Force Base,32.50180054,-93.66269684,166,NA,US,US-LA,Bossier City,no,KBAD,BAD,BAD,,https://en.wikipedia.org/wiki/Barksdale_Air_Force_Base,
3393,KBAF,medium_airport,Westfield-Barnes Regional Airport,42.157799,-72.715599,271,NA,US,US-MA,Westfield/Springfield,no,KBAF,BAF,BAF,,https://en.wikipedia.org/wiki/Westfield-Barnes_Regional_Airport,Barnes Municipal Airport
3394,KBAK,medium_airport,Columbus Municipal Airport,39.26190186,-85.89630127,656,NA,US,US-IN,Columbus,no,KBAK,CLU,BAK,,https://en.wikipedia.org/wiki/Columbus_Municipal_Airport_(Indiana),
19353,KBBD,medium_airport,Curtis Field,31.17930031,-99.32389832,1827,NA,US,US-TX,Brady,no,KBBD,BBD,BBD,,https://en.wikipedia.org/wiki/Curtis_Field,
19357,KBCE,medium_airport,Bryce Canyon Airport,37.70640183,-112.1449966,7590,NA,US,US-UT,Bryce Canyon,no,KBCE,BCE,BCE,http://www.brycecanyonairport.com/,https://en.wikipedia.org/wiki/Bryce_Canyon_Airport,
3395,KBDE,medium_airport,Baudette International Airport,48.72840118,-94.61219788,1086,NA,US,US-MN,Baudette,no,KBDE,BDE,BDE,,https://en.wikipedia.org/wiki/Baudette_International_Airport,
